region_code,region,age,pop_male,pop_female,pop_total
06,Friuli-Venezia Giulia,2.0,3850.0,3583.0,7433.0
06,Friuli-Venezia Giulia,3.0,3842.0,3673.0,7515.0
06,Friuli-Venezia Giulia,4.0,3976.0,3833.0,7809.0
06,Friuli-Venezia Giulia,5.0,4061.0,3806.0,7867.0
06,Friuli-Venezia Giulia,6.0,4263.0,3980.0,8243.0
06,Friuli-Venezia Giulia,7.0,4446.0,4206.0,8652.0
06,Friuli-Venezia Giulia,8.0,4603.0,4356.0,8959.0
06,Friuli-Venezia Giulia,9.0,4610.0,4447.0,9057.0
06,Friuli-Venezia Giulia,10.0,4974.0,4577.0,9551.0
06,Friuli-Venezia Giulia,11.0,5041.0,4748.0,9789.0
06,Friuli-Venezia Giulia,12.0,5176.0,4947.0,10123.0
06,Friuli-Venezia Giulia,13.0,5435.0,4894.0,10329.0
06,Friuli-Venezia Giulia,14.0,5565.0,5177.0,10742.0
06,Friuli-Venezia Giulia,15.0,5648.0,5304.0,10952.0
06,Friuli-Venezia Giulia,16.0,5633.0,5228.0,10861.0
06,Friuli-Venezia Giulia,17.0,5660.0,5426.0,11086.0
06,Friuli-Venezia Giulia,18.0,5681.0,5392.0,11073.0
06,Friuli-Venezia Giulia,19.0,5828.0,5230.0,11058.0
06,Friuli-Venezia Giulia,20.0,5840.0,5423.0,11263.0
06,Friuli-Venezia Giulia,21.0,5948.0,5242.0,11190.0
06,Friuli-Venezia Giulia,22.0,5903.0,5262.0,11165.0
06,Friuli-Venezia Giulia,23.0,6091.0,5279.0,11370.0
06,Friuli-Venezia Giulia,24.0,6224.0,5623.0,11847.0
06,Friuli-Venezia Giulia,25.0,6100.0,5365.0,11465.0
06,Friuli-Venezia Giulia,26.0,6286.0,5425.0,11711.0
06,Friuli-Venezia Giulia,27.0,6248.0,5373.0,11621.0
06,Friuli-Venezia Giulia,28.0,6350.0,5483.0,11833.0
06,Friuli-Venezia Giulia,29.0,6127.0,5428.0,11555.0
06,Friuli-Venezia Giulia,30.0,6092.0,5413.0,11505.0
06,Friuli-Venezia Giulia,31.0,6195.0,5405.0,11600.0
06,Friuli-Venezia Giulia,32.0,6520.0,5903.0,12423.0
06,Friuli-Venezia Giulia,33.0,6325.0,5936.0,12261.0
06,Friuli-Venezia Giulia,34.0,6440.0,5965.0,12405.0
06,Friuli-Venezia Giulia,35.0,6396.0,5960.0,12356.0
06,Friuli-Venezia Giulia,36.0,6437.0,6136.0,12573.0
06,Friuli-Venezia Giulia,37.0,6189.0,5962.0,12151.0
06,Friuli-Venezia Giulia,38.0,6328.0,6096.0,12424.0
06,Friuli-Venezia Giulia,39.0,6402.0,6400.0,12802.0
06,Friuli-Venezia Giulia,40.0,6748.0,6439.0,13187.0
06,Friuli-Venezia Giulia,41.0,6629.0,6319.0,12948.0
06,Friuli-Venezia Giulia,42.0,6973.0,6821.0,13794.0
06,Friuli-Venezia Giulia,43.0,7064.0,6769.0,13833.0
06,Friuli-Venezia Giulia,44.0,7326.0,6979.0,14305.0
06,Friuli-Venezia Giulia,45.0,7524.0,7145.0,14669.0
06,Friuli-Venezia Giulia,46.0,8194.0,7804.0,15998.0
06,Friuli-Venezia Giulia,47.0,8248.0,8034.0,16282.0
06,Friuli-Venezia Giulia,48.0,8591.0,8592.0,17183.0
06,Friuli-Venezia Giulia,49.0,9096.0,9039.0,18135.0
06,Friuli-Venezia Giulia,50.0,9733.0,9770.0,19503.0
06,Friuli-Venezia Giulia,51.0,9509.0,9754.0,19263.0
06,Friuli-Venezia Giulia,52.0,9855.0,9934.0,19789.0
06,Friuli-Venezia Giulia,53.0,9899.0,10012.0,19911.0
06,Friuli-Venezia Giulia,54.0,9793.0,10226.0,20019.0
06,Friuli-Venezia Giulia,55.0,10081.0,10038.0,20119.0
06,Friuli-Venezia Giulia,56.0,10010.0,9986.0,19996.0
06,Friuli-Venezia Giulia,57.0,9947.0,10261.0,20208.0
06,Friuli-Venezia Giulia,58.0,9975.0,10248.0,20223.0
06,Friuli-Venezia Giulia,59.0,10116.0,10255.0,20371.0
06,Friuli-Venezia Giulia,60.0,10203.0,10413.0,20616.0
06,Friuli-Venezia Giulia,61.0,9514.0,9957.0,19471.0
06,Friuli-Venezia Giulia,62.0,9022.0,9419.0,18441.0
06,Friuli-Venezia Giulia,63.0,8868.0,9092.0,17960.0
06,Friuli-Venezia Giulia,64.0,8487.0,8648.0,17135.0
06,Friuli-Venezia Giulia,65.0,8220.0,8688.0,16908.0
06,Friuli-Venezia Giulia,66.0,7575.0,8226.0,15801.0
06,Friuli-Venezia Giulia,67.0,7241.0,8091.0,15332.0
06,Friuli-Venezia Giulia,68.0,7291.0,7787.0,15078.0
06,Friuli-Venezia Giulia,69.0,7003.0,7642.0,14645.0
06,Friuli-Venezia Giulia,70.0,6762.0,7592.0,14354.0
06,Friuli-Venezia Giulia,71.0,6603.0,7508.0,14111.0
06,Friuli-Venezia Giulia,72.0,6322.0,7489.0,13811.0
06,Friuli-Venezia Giulia,73.0,6203.0,7355.0,13558.0
06,Friuli-Venezia Giulia,74.0,6559.0,7737.0,14296.0
06,Friuli-Venezia Giulia,75.0,6447.0,7550.0,13997.0
06,Friuli-Venezia Giulia,76.0,6763.0,7909.0,14672.0
06,Friuli-Venezia Giulia,77.0,6489.0,7923.0,14412.0
06,Friuli-Venezia Giulia,78.0,6737.0,8161.0,14898.0
06,Friuli-Venezia Giulia,79.0,4428.0,5479.0,9907.0
06,Friuli-Venezia Giulia,80.0,5023.0,6477.0,11500.0
06,Friuli-Venezia Giulia,81.0,4750.0,6274.0,11024.0
06,Friuli-Venezia Giulia,82.0,4543.0,6318.0,10861.0
06,Friuli-Venezia Giulia,83.0,4408.0,6127.0,10535.0
06,Friuli-Venezia Giulia,84.0,4351.0,6164.0,10515.0
06,Friuli-Venezia Giulia,85.0,3745.0,5724.0,9469.0
06,Friuli-Venezia Giulia,86.0,3345.0,5189.0,8534.0
06,Friuli-Venezia Giulia,87.0,2781.0,4460.0,7241.0
06,Friuli-Venezia Giulia,88.0,2179.0,3924.0,6103.0
06,Friuli-Venezia Giulia,89.0,1869.0,3502.0,5371.0
06,Friuli-Venezia Giulia,90.0,1426.0,3021.0,4447.0
06,Friuli-Venezia Giulia,91.0,1161.0,2504.0,3665.0
06,Friuli-Venezia Giulia,92.0,929.0,2191.0,3120.0
06,Friuli-Venezia Giulia,93.0,743.0,1845.0,2588.0
06,Friuli-Venezia Giulia,94.0,571.0,1613.0,2184.0
06,Friuli-Venezia Giulia,95.0,320.0,1184.0,1504.0
06,Friuli-Venezia Giulia,96.0,254.0,877.0,1131.0
06,Friuli-Venezia Giulia,97.0,153.0,683.0,836.0
06,Friuli-Venezia Giulia,98.0,97.0,521.0,618.0
06,Friuli-Venezia Giulia,99.0,73.0,355.0,428.0
06,Friuli-Venezia Giulia,100.0,99.0,562.0,661.0
06,Friuli-Venezia Giulia,999.0,584758.0,609337.0,1194095.0
12,Lazio,0.0,17743.0,16704.0,34447.0
12,Lazio,1.0,17929.0,16885.0,34814.0
12,Lazio,2.0,19141.0,18079.0,37220.0
12,Lazio,3.0,19908.0,18926.0,38834.0
12,Lazio,4.0,20193.0,19327.0,39520.0
12,Lazio,5.0,21420.0,20013.0,41433.0
12,Lazio,6.0,22654.0,21417.0,44071.0
12,Lazio,7.0,23642.0,22220.0,45862.0
12,Lazio,8.0,24683.0,23369.0,48052.0
12,Lazio,9.0,25045.0,24137.0,49182.0
12,Lazio,10.0,26368.0,24618.0,50986.0
12,Lazio,11.0,26591.0,25032.0,51623.0
12,Lazio,12.0,28036.0,26536.0,54572.0
12,Lazio,13.0,28184.0,26564.0,54748.0
12,Lazio,14.0,28900.0,27073.0,55973.0
12,Lazio,15.0,29063.0,27042.0,56105.0
12,Lazio,16.0,29061.0,27757.0,56818.0
12,Lazio,17.0,29493.0,27467.0,56960.0
12,Lazio,18.0,29331.0,27473.0,56804.0
12,Lazio,19.0,28806.0,26662.0,55468.0
12,Lazio,20.0,29146.0,26900.0,56046.0
12,Lazio,21.0,28520.0,26434.0,54954.0
12,Lazio,22.0,28075.0,26034.0,54109.0
12,Lazio,23.0,28396.0,26057.0,54453.0
12,Lazio,24.0,29184.0,26392.0,55576.0
12,Lazio,25.0,28793.0,26084.0,54877.0
12,Lazio,26.0,29608.0,26493.0,56101.0
12,Lazio,27.0,29464.0,26561.0,56025.0
12,Lazio,28.0,29706.0,26991.0,56697.0
12,Lazio,29.0,30187.0,27142.0,57329.0
12,Lazio,30.0,30337.0,27898.0,58235.0
12,Lazio,31.0,30345.0,28758.0,59103.0
12,Lazio,32.0,31905.0,30225.0,62130.0
12,Lazio,33.0,31509.0,30146.0,61655.0
12,Lazio,34.0,32700.0,31285.0,63985.0
12,Lazio,35.0,32509.0,31442.0,63951.0
12,Lazio,36.0,33550.0,32660.0,66210.0
12,Lazio,37.0,33044.0,32779.0,65823.0
12,Lazio,38.0,33136.0,32632.0,65768.0
12,Lazio,39.0,34429.0,34127.0,68556.0
12,Lazio,40.0,35554.0,35032.0,70586.0
12,Lazio,41.0,36188.0,35790.0,71978.0
12,Lazio,42.0,37369.0,37508.0,74877.0
12,Lazio,43.0,37394.0,38053.0,75447.0
12,Lazio,44.0,37954.0,38516.0,76470.0
12,Lazio,45.0,38982.0,39982.0,78964.0
12,Lazio,46.0,40866.0,42114.0,82980.0
12,Lazio,47.0,41511.0,42858.0,84369.0
12,Lazio,48.0,42941.0,44969.0,87910.0
12,Lazio,49.0,45097.0,47291.0,92388.0
12,Lazio,50.0,46585.0,49537.0,96122.0
12,Lazio,51.0,46406.0,49261.0,95667.0
12,Lazio,52.0,46865.0,49835.0,96700.0
12,Lazio,53.0,46666.0,49938.0,96604.0
12,Lazio,54.0,46452.0,49494.0,95946.0
12,Lazio,55.0,46934.0,50359.0,97293.0
12,Lazio,56.0,46173.0,49638.0,95811.0
12,Lazio,57.0,46068.0,50006.0,96074.0
12,Lazio,58.0,46602.0,49593.0,96195.0
12,Lazio,59.0,46316.0,49415.0,95731.0
12,Lazio,60.0,46607.0,50306.0,96913.0
12,Lazio,61.0,43311.0,47122.0,90433.0
12,Lazio,62.0,41260.0,44889.0,86149.0
12,Lazio,63.0,39835.0,43542.0,83377.0
12,Lazio,64.0,37781.0,41841.0,79622.0
12,Lazio,65.0,36134.0,40297.0,76431.0
12,Lazio,66.0,34164.0,38446.0,72610.0
12,Lazio,67.0,33321.0,37776.0,71097.0
12,Lazio,68.0,32439.0,36502.0,68941.0
12,Lazio,69.0,31514.0,35868.0,67382.0
12,Lazio,70.0,30428.0,35221.0,65649.0
12,Lazio,71.0,28349.0,32980.0,61329.0
12,Lazio,72.0,27268.0,32020.0,59288.0
12,Lazio,73.0,26505.0,31609.0,58114.0
12,Lazio,74.0,26864.0,32117.0,58981.0
12,Lazio,75.0,26366.0,31782.0,58148.0
12,Lazio,76.0,26970.0,33346.0,60316.0
12,Lazio,77.0,26321.0,32384.0,58705.0
12,Lazio,78.0,24425.0,31244.0,55669.0
12,Lazio,79.0,18411.0,24120.0,42531.0
12,Lazio,80.0,17882.0,23671.0,41553.0
12,Lazio,81.0,17675.0,24361.0,42036.0
12,Lazio,82.0,16481.0,22984.0,39465.0
12,Lazio,83.0,15869.0,22545.0,38414.0
12,Lazio,84.0,16186.0,24026.0,40212.0
12,Lazio,85.0,14600.0,22000.0,36600.0
12,Lazio,86.0,12740.0,20147.0,32887.0
12,Lazio,87.0,10775.0,17472.0,28247.0
12,Lazio,88.0,8835.0,15066.0,23901.0
12,Lazio,89.0,7889.0,13653.0,21542.0
12,Lazio,90.0,6302.0,11840.0,18142.0
12,Lazio,91.0,4888.0,9897.0,14785.0
12,Lazio,92.0,3786.0,8018.0,11804.0
12,Lazio,93.0,3037.0,6610.0,9647.0
12,Lazio,94.0,2340.0,5745.0,8085.0
12,Lazio,95.0,1522.0,3995.0,5517.0
12,Lazio,96.0,972.0,3041.0,4013.0
12,Lazio,97.0,650.0,2235.0,2885.0
12,Lazio,98.0,426.0,1583.0,2009.0
12,Lazio,99.0,254.0,1078.0,1332.0
12,Lazio,100.0,431.0,1893.0,2324.0
12,Lazio,999.0,2771470.0,2938802.0,5710272.0
07,Liguria,0.0,4372.0,4083.0,8455.0
07,Liguria,1.0,4429.0,4085.0,8514.0
07,Liguria,2.0,4580.0,4201.0,8781.0
07,Liguria,3.0,4603.0,4351.0,8954.0
07,Liguria,4.0,4779.0,4606.0,9385.0
07,Liguria,5.0,4838.0,4563.0,9401.0
07,Liguria,6.0,5031.0,4736.0,9767.0
07,Liguria,7.0,5454.0,5045.0,10499.0
07,Liguria,8.0,5519.0,5104.0,10623.0
07,Liguria,9.0,5660.0,5316.0,10976.0
07,Liguria,10.0,6007.0,5532.0,11539.0
07,Liguria,11.0,6050.0,5592.0,11642.0
07,Liguria,12.0,6328.0,5959.0,12287.0
07,Liguria,13.0,6265.0,5883.0,12148.0
07,Liguria,14.0,6429.0,6203.0,12632.0
07,Liguria,15.0,6714.0,6492.0,13206.0
07,Liguria,16.0,6884.0,6582.0,13466.0
07,Liguria,17.0,7006.0,6216.0,13222.0
07,Liguria,18.0,6955.0,6545.0,13500.0
07,Liguria,19.0,7219.0,6378.0,13597.0
07,Liguria,20.0,7272.0,6562.0,13834.0
07,Liguria,21.0,7189.0,6407.0,13596.0
07,Liguria,22.0,7373.0,6593.0,13966.0
07,Liguria,23.0,7393.0,6739.0,14132.0
07,Liguria,24.0,7612.0,6800.0,14412.0
07,Liguria,25.0,7826.0,6629.0,14455.0
07,Liguria,26.0,8014.0,6729.0,14743.0
07,Liguria,27.0,7779.0,6821.0,14600.0
07,Liguria,28.0,8038.0,6880.0,14918.0
07,Liguria,29.0,7702.0,6801.0,14503.0
07,Liguria,30.0,7681.0,6938.0,14619.0
07,Liguria,31.0,7822.0,7184.0,15006.0
07,Liguria,32.0,8018.0,7248.0,15266.0
07,Liguria,33.0,7891.0,7378.0,15269.0
07,Liguria,34.0,7981.0,7376.0,15357.0
07,Liguria,35.0,7832.0,7580.0,15412.0
07,Liguria,36.0,7994.0,7730.0,15724.0
07,Liguria,37.0,8020.0,7311.0,15331.0
07,Liguria,38.0,7794.0,7319.0,15113.0
07,Liguria,39.0,7962.0,7589.0,15551.0
07,Liguria,40.0,7994.0,7627.0,15621.0
07,Liguria,41.0,8180.0,7738.0,15918.0
07,Liguria,42.0,8115.0,7791.0,15906.0
07,Liguria,43.0,8307.0,8176.0,16483.0
07,Liguria,44.0,8187.0,8184.0,16371.0
07,Liguria,45.0,8400.0,8706.0,17106.0
07,Liguria,46.0,8951.0,9420.0,18371.0
07,Liguria,47.0,9458.0,9796.0,19254.0
07,Liguria,48.0,10163.0,10269.0,20432.0
07,Liguria,49.0,10796.0,11062.0,21858.0
07,Liguria,50.0,11323.0,11851.0,23174.0
07,Liguria,51.0,11623.0,11839.0,23462.0
07,Liguria,52.0,12206.0,12452.0,24658.0
07,Liguria,53.0,12328.0,12540.0,24868.0
07,Liguria,54.0,12231.0,12737.0,24968.0
07,Liguria,55.0,12512.0,13024.0,25536.0
07,Liguria,56.0,12628.0,13097.0,25725.0
07,Liguria,57.0,12259.0,13179.0,25438.0
07,Liguria,58.0,12901.0,13534.0,26435.0
07,Liguria,59.0,13114.0,13737.0,26851.0
07,Liguria,60.0,13256.0,13718.0,26974.0
07,Liguria,61.0,12180.0,13068.0,25248.0
07,Liguria,62.0,11710.0,12556.0,24266.0
07,Liguria,63.0,11253.0,12120.0,23373.0
07,Liguria,64.0,10895.0,11671.0,22566.0
07,Liguria,65.0,10699.0,11541.0,22240.0
07,Liguria,66.0,10089.0,11100.0,21189.0
07,Liguria,67.0,10037.0,10763.0,20800.0
07,Liguria,68.0,9608.0,10485.0,20093.0
07,Liguria,69.0,9128.0,10216.0,19344.0
07,Liguria,70.0,9093.0,10147.0,19240.0
07,Liguria,71.0,8565.0,9738.0,18303.0
07,Liguria,72.0,8234.0,9394.0,17628.0
07,Liguria,73.0,7979.0,9466.0,17445.0
07,Liguria,74.0,8517.0,9908.0,18425.0
07,Liguria,75.0,8252.0,10084.0,18336.0
07,Liguria,76.0,8702.0,10482.0,19184.0
07,Liguria,77.0,8615.0,10736.0,19351.0
07,Liguria,78.0,8355.0,10835.0,19190.0
07,Liguria,79.0,5892.0,7630.0,13522.0
07,Liguria,80.0,6393.0,8519.0,14912.0
07,Liguria,81.0,5952.0,8106.0,14058.0
07,Liguria,82.0,5756.0,8208.0,13964.0
07,Liguria,83.0,5704.0,8209.0,13913.0
07,Liguria,84.0,5727.0,8607.0,14334.0
07,Liguria,85.0,5263.0,8028.0,13291.0
07,Liguria,86.0,4627.0,7472.0,12099.0
07,Liguria,87.0,3940.0,6622.0,10562.0
07,Liguria,88.0,3196.0,5672.0,8868.0
07,Liguria,89.0,2768.0,5217.0,7985.0
07,Liguria,90.0,2284.0,4513.0,6797.0
07,Liguria,91.0,1804.0,3830.0,5634.0
07,Liguria,92.0,1502.0,3485.0,4987.0
07,Liguria,93.0,1081.0,2868.0,3949.0
07,Liguria,94.0,875.0,2516.0,3391.0
07,Liguria,95.0,589.0,1758.0,2347.0
07,Liguria,96.0,419.0,1306.0,1725.0
07,Liguria,97.0,271.0,944.0,1215.0
07,Liguria,98.0,168.0,677.0,845.0
07,Liguria,99.0,106.0,476.0,582.0
07,Liguria,100.0,139.0,758.0,897.0
07,Liguria,999.0,731614.0,778294.0,1509908.0
03,Lombardia,0.0,33319.0,31718.0,65037.0
03,Lombardia,1.0,34342.0,32130.0,66472.0
03,Lombardia,2.0,35707.0,33372.0,69079.0
03,Lombardia,3.0,36538.0,34600.0,71138.0
03,Lombardia,4.0,36987.0,34875.0,71862.0
03,Lombardia,5.0,38921.0,37142.0,76063.0
03,Lombardia,6.0,40827.0,38267.0,79094.0
03,Lombardia,7.0,42554.0,39779.0,82333.0
03,Lombardia,8.0,43492.0,41496.0,84988.0
03,Lombardia,9.0,45517.0,42524.0,88041.0
03,Lombardia,10.0,46210.0,43714.0,89924.0
03,Lombardia,11.0,47262.0,43998.0,91260.0
03,Lombardia,12.0,48586.0,45822.0,94408.0
03,Lombardia,13.0,49684.0,46524.0,96208.0
03,Lombardia,14.0,51398.0,47547.0,98945.0
03,Lombardia,15.0,52219.0,49038.0,101257.0
03,Lombardia,16.0,52570.0,49163.0,101733.0
03,Lombardia,17.0,52078.0,48435.0,100513.0
03,Lombardia,18.0,52812.0,48640.0,101452.0
03,Lombardia,19.0,52239.0,47702.0,99941.0
03,Lombardia,20.0,53089.0,48647.0,101736.0
03,Lombardia,21.0,52511.0,47340.0,99851.0
03,Lombardia,22.0,52482.0,47016.0,99498.0
03,Lombardia,23.0,53359.0,48125.0,101484.0
03,Lombardia,24.0,54889.0,49106.0,103995.0
03,Lombardia,25.0,54894.0,48741.0,103635.0
03,Lombardia,26.0,56311.0,49248.0,105559.0
03,Lombardia,27.0,55974.0,49877.0,105851.0
03,Lombardia,28.0,55712.0,50632.0,106344.0
03,Lombardia,29.0,55393.0,50819.0,106212.0
03,Lombardia,30.0,55810.0,51930.0,107740.0
03,Lombardia,31.0,56272.0,53048.0,109320.0
03,Lombardia,32.0,58246.0,54631.0,112877.0
03,Lombardia,33.0,57742.0,55127.0,112869.0
03,Lombardia,34.0,58984.0,56426.0,115410.0
03,Lombardia,35.0,58585.0,56693.0,115278.0
03,Lombardia,36.0,60471.0,57616.0,118087.0
03,Lombardia,37.0,58720.0,56707.0,115427.0
03,Lombardia,38.0,58587.0,56691.0,115278.0
03,Lombardia,39.0,59974.0,58212.0,118186.0
03,Lombardia,40.0,61005.0,59123.0,120128.0
03,Lombardia,41.0,62189.0,60589.0,122778.0
03,Lombardia,42.0,64279.0,62580.0,126859.0
03,Lombardia,43.0,64305.0,62745.0,127050.0
03,Lombardia,44.0,65218.0,64054.0,129272.0
03,Lombardia,45.0,66696.0,65398.0,132094.0
03,Lombardia,46.0,70505.0,68803.0,139308.0
03,Lombardia,47.0,73241.0,71652.0,144893.0
03,Lombardia,48.0,75745.0,74333.0,150078.0
03,Lombardia,49.0,80580.0,79272.0,159852.0
03,Lombardia,50.0,83005.0,81129.0,164134.0
03,Lombardia,51.0,82233.0,81529.0,163762.0
03,Lombardia,52.0,83151.0,81825.0,164976.0
03,Lombardia,53.0,83301.0,81406.0,164707.0
03,Lombardia,54.0,82169.0,81121.0,163290.0
03,Lombardia,55.0,83549.0,83259.0,166808.0
03,Lombardia,56.0,83236.0,82445.0,165681.0
03,Lombardia,57.0,82326.0,82559.0,164885.0
03,Lombardia,58.0,83831.0,83556.0,167387.0
03,Lombardia,59.0,82493.0,83021.0,165514.0
03,Lombardia,60.0,81834.0,82205.0,164039.0
03,Lombardia,61.0,75243.0,77281.0,152524.0
03,Lombardia,62.0,70633.0,73497.0,144130.0
03,Lombardia,63.0,68106.0,71100.0,139206.0
03,Lombardia,64.0,65098.0,68576.0,133674.0
03,Lombardia,65.0,62277.0,66800.0,129077.0
03,Lombardia,66.0,59000.0,63160.0,122160.0
03,Lombardia,67.0,57240.0,61933.0,119173.0
03,Lombardia,68.0,55818.0,60654.0,116472.0
03,Lombardia,69.0,53015.0,59464.0,112479.0
03,Lombardia,70.0,51814.0,57620.0,109434.0
03,Lombardia,71.0,49539.0,55299.0,104838.0
03,Lombardia,72.0,48473.0,55164.0,103637.0
03,Lombardia,73.0,47143.0,54813.0,101956.0
03,Lombardia,74.0,48542.0,56313.0,104855.0
03,Lombardia,75.0,48044.0,56392.0,104436.0
03,Lombardia,76.0,48826.0,58157.0,106983.0
03,Lombardia,77.0,46062.0,55764.0,101826.0
03,Lombardia,78.0,46226.0,56682.0,102908.0
03,Lombardia,79.0,32754.0,41286.0,74040.0
03,Lombardia,80.0,33585.0,43727.0,77312.0
03,Lombardia,81.0,31431.0,42467.0,73898.0
03,Lombardia,82.0,30695.0,42358.0,73053.0
03,Lombardia,83.0,29379.0,42144.0,71523.0
03,Lombardia,84.0,30168.0,43921.0,74089.0
03,Lombardia,85.0,27543.0,40969.0,68512.0
03,Lombardia,86.0,24262.0,37861.0,62123.0
03,Lombardia,87.0,19561.0,32012.0,51573.0
03,Lombardia,88.0,15495.0,27265.0,42760.0
03,Lombardia,89.0,13620.0,25602.0,39222.0
03,Lombardia,90.0,10685.0,21690.0,32375.0
03,Lombardia,91.0,8302.0,18232.0,26534.0
03,Lombardia,92.0,6453.0,15651.0,22104.0
03,Lombardia,93.0,4889.0,12880.0,17769.0
03,Lombardia,94.0,3726.0,10641.0,14367.0
03,Lombardia,95.0,2345.0,7945.0,10290.0
03,Lombardia,96.0,1602.0,5774.0,7376.0
03,Lombardia,97.0,1061.0,4176.0,5237.0
03,Lombardia,98.0,680.0,2937.0,3617.0
03,Lombardia,99.0,423.0,1954.0,2377.0
03,Lombardia,100.0,475.0,3207.0,3682.0
03,Lombardia,999.0,4946391.0,5089090.0,10035481.0
11,Marche,0.0,4274.0,4049.0,8323.0
11,Marche,1.0,4547.0,4335.0,8882.0
11,Marche,2.0,4590.0,4385.0,8975.0
11,Marche,3.0,4842.0,4728.0,9570.0
11,Marche,4.0,5084.0,4743.0,9827.0
11,Marche,5.0,5260.0,4815.0,10075.0
11,Marche,6.0,5381.0,5111.0,10492.0
11,Marche,7.0,5693.0,5366.0,11059.0
11,Marche,8.0,6107.0,5641.0,11748.0
11,Marche,9.0,6169.0,5972.0,12141.0
11,Marche,10.0,6433.0,6008.0,12441.0
11,Marche,11.0,6689.0,6143.0,12832.0
11,Marche,12.0,6713.0,6351.0,13064.0
11,Marche,13.0,7008.0,6698.0,13706.0
11,Marche,14.0,7165.0,6711.0,13876.0
11,Marche,15.0,7368.0,6893.0,14261.0
11,Marche,16.0,7475.0,6895.0,14370.0
11,Marche,17.0,7393.0,6865.0,14258.0
11,Marche,18.0,7282.0,6772.0,14054.0
11,Marche,19.0,7446.0,6812.0,14258.0
11,Marche,20.0,7711.0,6765.0,14476.0
11,Marche,21.0,7518.0,6822.0,14340.0
11,Marche,22.0,7726.0,6795.0,14521.0
11,Marche,23.0,7577.0,6864.0,14441.0
11,Marche,24.0,8100.0,7025.0,15125.0
11,Marche,25.0,8012.0,6989.0,15001.0
11,Marche,26.0,8225.0,6967.0,15192.0
11,Marche,27.0,8041.0,6944.0,14985.0
11,Marche,28.0,7980.0,6894.0,14874.0
11,Marche,29.0,7922.0,6944.0,14866.0
11,Marche,30.0,7755.0,6845.0,14600.0
11,Marche,31.0,7787.0,7105.0,14892.0
11,Marche,32.0,8189.0,7309.0,15498.0
11,Marche,33.0,8053.0,7336.0,15389.0
11,Marche,34.0,8185.0,7606.0,15791.0
11,Marche,35.0,7976.0,7548.0,15524.0
11,Marche,36.0,8114.0,7892.0,16006.0
11,Marche,37.0,8040.0,7721.0,15761.0
11,Marche,38.0,8238.0,7977.0,16215.0
11,Marche,39.0,8279.0,8300.0,16579.0
11,Marche,40.0,8500.0,8331.0,16831.0
11,Marche,41.0,8722.0,8695.0,17417.0
11,Marche,42.0,9073.0,8944.0,18017.0
11,Marche,43.0,9076.0,9026.0,18102.0
11,Marche,44.0,9486.0,9408.0,18894.0
11,Marche,45.0,9728.0,9877.0,19605.0
11,Marche,46.0,10424.0,10357.0,20781.0
11,Marche,47.0,10539.0,10834.0,21373.0
11,Marche,48.0,10966.0,10986.0,21952.0
11,Marche,49.0,11394.0,11669.0,23063.0
11,Marche,50.0,11783.0,11809.0,23592.0
11,Marche,51.0,11500.0,11716.0,23216.0
11,Marche,52.0,11626.0,11761.0,23387.0
11,Marche,53.0,11880.0,12205.0,24085.0
11,Marche,54.0,11578.0,11725.0,23303.0
11,Marche,55.0,11792.0,12371.0,24163.0
11,Marche,56.0,11728.0,12096.0,23824.0
11,Marche,57.0,11646.0,12168.0,23814.0
11,Marche,58.0,11729.0,12184.0,23913.0
11,Marche,59.0,11717.0,12026.0,23743.0
11,Marche,60.0,12013.0,12479.0,24492.0
11,Marche,61.0,11191.0,11816.0,23007.0
11,Marche,62.0,10806.0,11058.0,21864.0
11,Marche,63.0,10764.0,11264.0,22028.0
11,Marche,64.0,10297.0,10923.0,21220.0
11,Marche,65.0,9878.0,10664.0,20542.0
11,Marche,66.0,9551.0,10277.0,19828.0
11,Marche,67.0,9181.0,10188.0,19369.0
11,Marche,68.0,9177.0,10250.0,19427.0
11,Marche,69.0,8716.0,9802.0,18518.0
11,Marche,70.0,8495.0,9255.0,17750.0
11,Marche,71.0,8161.0,9062.0,17223.0
11,Marche,72.0,8122.0,8873.0,16995.0
11,Marche,73.0,8007.0,8988.0,16995.0
11,Marche,74.0,8083.0,9119.0,17202.0
11,Marche,75.0,7686.0,8809.0,16495.0
11,Marche,76.0,7816.0,9039.0,16855.0
11,Marche,77.0,7408.0,8641.0,16049.0
11,Marche,78.0,7070.0,8637.0,15707.0
11,Marche,79.0,5718.0,6919.0,12637.0
11,Marche,80.0,5265.0,6696.0,11961.0
11,Marche,81.0,5407.0,6888.0,12295.0
11,Marche,82.0,4823.0,6397.0,11220.0
11,Marche,83.0,4578.0,6379.0,10957.0
11,Marche,84.0,4901.0,7018.0,11919.0
11,Marche,85.0,4790.0,6795.0,11585.0
11,Marche,86.0,4320.0,6588.0,10908.0
11,Marche,87.0,3636.0,5435.0,9071.0
11,Marche,88.0,2902.0,4803.0,7705.0
11,Marche,89.0,2657.0,4573.0,7230.0
11,Marche,90.0,2111.0,3868.0,5979.0
11,Marche,91.0,1656.0,3343.0,4999.0
11,Marche,92.0,1232.0,2626.0,3858.0
11,Marche,93.0,1003.0,2349.0,3352.0
11,Marche,94.0,700.0,1892.0,2592.0
11,Marche,95.0,500.0,1320.0,1820.0
11,Marche,96.0,355.0,1003.0,1358.0
11,Marche,97.0,238.0,793.0,1031.0
